Iteration,Hordes,RatsPerHorde,TotalRats,FPS,PhysicsFPS
0,10,21951,219510,82.03,10.00
0,10,22001,220010,82.19,10.00
0,10,22051,220510,81.88,10.00
0,10,22101,221010,81.79,10.00
0,10,22151,221510,81.77,10.00
0,10,22201,222010,81.69,10.00
0,10,22251,222510,81.58,10.00
0,10,22301,223010,81.50,10.00
0,10,22351,223510,81.44,10.00
0,10,22401,224010,81.38,10.00
0,10,22451,224510,81.30,10.00
0,10,22501,225010,81.23,10.00
0,10,22551,225510,81.16,10.00
0,10,22601,226010,81.09,10.00
0,10,22651,226510,81.00,10.00
0,10,22701,227010,80.95,10.00
0,10,22751,227510,80.89,10.00
0,10,22801,228010,80.85,10.00
0,10,22851,228510,80.76,10.00
0,10,22901,229010,80.71,10.00
0,10,22951,229510,80.99,10.00
0,10,23001,230010,80.91,10.00
0,10,23051,230510,80.83,10.00
0,10,23101,231010,80.76,10.00
0,10,23151,231510,80.67,10.00
0,10,23201,232010,80.16,10.00
0,10,23251,232510,80.09,10.00
0,10,23301,233010,80.02,10.00
0,10,23351,233510,79.93,10.00
0,10,23401,234010,79.85,10.00
0,10,23451,234510,79.77,10.00
0,10,23501,235010,79.69,10.00
0,10,23551,235510,79.61,10.00
0,10,23601,236010,79.51,10.00
0,10,23651,236510,79.41,10.00
0,10,23701,237010,79.28,10.00
0,10,23751,237510,79.18,10.00
0,10,23801,238010,79.02,10.00
0,10,23851,238510,78.88,10.00
0,10,23901,239010,78.69,10.00
0,10,23951,239510,78.48,10.00
0,10,24001,240010,78.30,10.00
0,10,24051,240510,78.08,10.00
0,10,24101,241010,78.22,10.00
0,10,24151,241510,77.32,10.00
0,10,24201,242010,77.09,10.00
0,10,24251,242510,77.10,10.00
0,10,24301,243010,76.84,10.00
0,10,24351,243510,76.59,10.00
0,10,24401,244010,76.36,10.00
0,10,24451,244510,76.13,10.00
0,10,24501,245010,75.89,10.00
0,10,24551,245510,75.67,10.00
0,10,24601,246010,75.43,10.00
0,10,24651,246510,75.55,10.00
0,10,24701,247010,75.26,10.00
0,10,24751,247510,74.60,10.00
0,10,24801,248010,74.09,10.00
0,10,24851,248510,74.10,10.00
0,10,24901,249010,73.91,10.00
0,10,24951,249510,73.71,10.00
0,10,25001,250010,73.58,10.00
0,10,25051,250510,73.35,10.00
0,10,25101,251010,73.15,10.00
0,10,25151,251510,73.32,10.00
0,10,25201,252010,73.11,10.00
0,10,25251,252510,72.92,10.00
0,10,25301,253010,72.13,10.00
0,10,25351,253510,72.18,10.00
0,10,25401,254010,72.02,10.00
0,10,25451,254510,71.88,10.00
0,10,25501,255010,71.99,10.00
0,10,25551,255510,71.66,10.00
0,10,25601,256010,71.63,10.00
0,10,25651,256510,71.52,10.00
0,10,25701,257010,71.42,10.00
0,10,25751,257510,71.34,10.00
0,10,25801,258010,71.28,10.00
0,10,25851,258510,71.20,10.00
0,10,25901,259010,71.47,10.00
0,10,25951,259510,71.39,10.00
0,10,26001,260010,70.66,10.00
0,10,26051,260510,70.61,10.00
0,10,26101,261010,70.52,10.00
0,10,26151,261510,70.44,10.00
0,10,26201,262010,70.58,10.00
0,10,26251,262510,70.50,10.00
0,10,26301,263010,70.45,10.00
0,10,26351,263510,70.39,10.00
0,10,26401,264010,70.35,10.00
0,10,26451,264510,70.28,10.00
0,10,26501,265010,70.29,10.00
0,10,26551,265510,70.24,10.00
0,10,26601,266010,70.12,10.00
0,10,26651,266510,70.06,10.00
0,10,26701,267010,70.00,10.00
0,10,26751,267510,70.00,10.00
0,10,26801,268010,69.96,10.00
0,10,26851,268510,69.92,10.00
0,10,26901,269010,69.85,10.00
0,10,26951,269510,69.81,10.00
0,10,27001,270010,69.78,10.00
0,10,27051,270510,69.76,10.00
0,10,27101,271010,69.69,10.00
0,10,27151,271510,69.64,10.00
0,10,27201,272010,69.58,10.00
0,10,27251,272510,69.55,10.00
0,10,27301,273010,69.48,10.00
0,10,27351,273510,69.46,10.00
0,10,27401,274010,69.39,10.00
0,10,27451,274510,69.29,10.00
0,10,27501,275010,69.22,10.00
0,10,27551,275510,69.11,10.00
0,10,27601,276010,69.38,10.00
0,10,27651,276510,69.28,10.00
0,10,27701,277010,69.17,10.00
0,10,27751,277510,68.43,10.00
0,10,27801,278010,68.31,10.00
0,10,27851,278510,68.22,10.00
0,10,27901,279010,68.36,10.00
0,10,27951,279510,68.27,10.00
0,10,28001,280010,68.17,10.00
0,10,28051,280510,68.08,10.00
0,10,28101,281010,67.99,10.00
0,10,28151,281510,67.92,10.00
0,10,28201,282010,67.83,10.00
0,10,28251,282510,67.75,10.00
0,10,28301,283010,67.67,10.00
0,10,28351,283510,67.65,10.00
0,10,28401,284010,67.59,10.00
0,10,28451,284510,67.49,10.00
0,10,28501,285010,67.43,10.00
0,10,28551,285510,67.31,10.00
0,10,28601,286010,67.51,10.00
0,10,28651,286510,67.43,10.00
0,10,28701,287010,67.32,10.00
0,10,28751,287510,67.18,10.00
0,10,28801,288010,66.45,10.00
0,10,28851,288510,66.34,10.00
0,10,28901,289010,66.48,10.00
0,10,28951,289510,66.36,10.00
0,10,29001,290010,66.26,10.00
0,10,29051,290510,66.14,10.00
0,10,29101,291010,66.00,10.00
0,10,29151,291510,65.93,10.00
0,10,29201,292010,65.86,10.00
0,10,29251,292510,65.80,10.00
0,10,29301,293010,65.71,10.00
0,10,29351,293510,65.62,10.00
0,10,29401,294010,65.53,10.00
0,10,29451,294510,65.47,10.00
0,10,29501,295010,65.37,10.00
0,10,29551,295510,65.61,10.00
0,10,29601,296010,65.51,10.00
0,10,29651,296510,65.42,10.00
0,10,29701,297010,64.65,10.00
0,10,29751,297510,64.56,10.00
0,10,29801,298010,64.43,10.00
0,10,29851,298510,64.53,10.00
0,10,29901,299010,64.45,10.00
0,10,29951,299510,64.35,10.00
0,10,30001,300010,64.23,10.00
0,10,30051,300510,64.14,10.00
0,10,30101,301010,64.03,10.00
0,10,30151,301510,63.96,10.00
0,10,30201,302010,63.87,10.00
0,10,30251,302510,63.79,10.00
0,10,30301,303010,63.73,10.00
0,10,30351,303510,63.94,10.00
0,10,30401,304010,63.51,10.00
0,10,30451,304510,63.77,10.00
0,10,30501,305010,63.69,10.00
0,10,30551,305510,62.95,10.00
0,10,30601,306010,62.85,10.00
0,10,30651,306510,62.99,10.00
0,10,30701,307010,62.68,10.00
0,10,30751,307510,62.78,10.00
0,10,30801,308010,62.69,10.00
0,10,30851,308510,62.62,10.00
0,10,30901,309010,62.54,10.00
0,10,30951,309510,62.45,10.00
0,10,31001,310010,62.36,10.00
0,10,31051,310510,62.28,10.00
0,10,31101,311010,62.39,10.00
0,10,31151,311510,62.10,10.00
0,10,31201,312010,62.02,10.00
0,10,31251,312510,61.93,10.00
0,10,31301,313010,62.19,10.00
0,10,31351,313510,62.09,10.00
0,10,31401,314010,61.99,10.00
0,10,31451,314510,61.26,10.00
0,10,31501,315010,61.20,10.00
0,10,31551,315510,61.13,10.00
0,10,31601,316010,61.23,10.00
0,10,31651,316510,61.18,10.00
0,10,31701,317010,61.11,10.00
0,10,31751,317510,61.03,10.00
0,10,31801,318010,60.95,10.00
0,10,31851,318510,60.87,10.00
0,10,31901,319010,60.79,10.00
0,10,31951,319510,60.67,10.00
0,10,32001,320010,60.58,10.00
0,10,32051,320510,60.50,10.00
0,10,32101,321010,60.36,10.00
0,10,32151,321510,60.80,10.00
0,10,32201,322010,59.85,10.00
0,10,32251,322510,59.69,10.00
0,10,32301,323010,59.47,10.00
0,10,32351,323510,59.57,10.00
0,10,32401,324010,59.40,10.00
0,10,32451,324510,59.23,10.00
0,10,32501,325010,59.09,10.00
0,10,32551,325510,58.94,10.00
0,10,32601,326010,58.78,10.00
0,10,32651,326510,58.62,10.00
0,10,32701,327010,58.79,10.00
0,10,32751,327510,58.02,10.00
0,10,32801,328010,58.09,10.00
0,10,32851,328510,57.90,10.00
0,10,32901,329010,57.74,10.00
0,10,32951,329510,57.57,10.00
0,10,33001,330010,57.41,10.00
0,10,33051,330510,57.31,10.00
0,10,33101,331010,57.45,10.00
0,10,33151,331510,57.33,10.00
0,10,33201,332010,56.59,10.00
0,10,33251,332510,56.64,10.00
0,10,33301,333010,56.47,10.00
0,10,33351,333510,56.33,10.00
0,10,33401,334010,56.19,10.00
0,10,33451,334510,56.06,10.00
0,10,33501,335010,56.22,10.00
0,10,33551,335510,55.89,10.00
0,10,33601,336010,54.57,10.00
0,10,33651,336510,54.40,10.00
0,10,33701,337010,54.57,10.00
0,10,33751,337510,53.87,10.00
0,10,33801,338010,53.69,10.00
0,10,33851,338510,53.73,10.00
0,10,33901,339010,54.16,10.00
0,10,33951,339510,54.00,10.00
0,10,34001,340010,53.87,10.00
0,10,34051,340510,54.07,10.00
0,10,34101,341010,53.59,10.00
0,10,34151,341510,53.99,10.00
0,10,34201,342010,53.08,10.00
0,10,34251,342510,53.14,10.00
0,10,34301,343010,53.00,10.00
0,10,34351,343510,52.89,10.00
0,10,34401,344010,52.81,10.00
0,10,34451,344510,52.73,10.00
0,10,34501,345010,52.63,10.00
0,10,34551,345510,52.87,10.00
0,10,34601,346010,52.18,10.00
0,10,34651,346510,52.05,10.00
0,10,34701,347010,52.17,10.00
0,10,34751,347510,52.08,10.00
0,10,34801,348010,52.01,10.00
0,10,34851,348510,51.92,10.00
0,10,34901,349010,51.85,10.00
0,10,34951,349510,51.79,10.00
0,10,35001,350010,51.72,10.00
0,10,35051,350510,51.61,10.00
0,10,35101,351010,51.85,10.00
0,10,35151,351510,51.77,10.00
0,10,35201,352010,51.12,10.00
0,10,35251,352510,51.07,10.00
0,10,35301,353010,51.01,10.00
0,10,35351,353510,51.17,10.00
0,10,35401,354010,51.11,10.00
0,10,35451,354510,51.05,10.00
0,10,35501,355010,50.97,10.00
0,10,35551,355510,50.92,10.00
0,10,35601,356010,50.87,10.00
0,10,35651,356510,50.80,10.00
0,10,35701,357010,50.72,10.00
0,10,35751,357510,50.66,10.00
0,10,35801,358010,50.60,10.00
0,10,35851,358510,50.92,10.00
0,10,35901,359010,51.38,10.00
0,10,35951,359510,50.96,10.00
0,10,36001,360010,50.89,10.00
0,10,36051,360510,50.82,10.00
0,10,36101,361010,50.73,10.00
0,10,36151,361510,50.69,10.00
0,10,36201,362010,50.65,10.00
0,10,36251,362510,50.63,10.00
0,10,36301,363010,50.79,10.00
0,10,36351,363510,50.54,10.00
0,10,36401,364010,50.48,10.00
0,10,36451,364510,50.43,10.00
0,10,36501,365010,50.13,10.00
0,10,36551,365510,50.07,10.00
0,10,36601,366010,50.01,10.00
0,10,36651,366510,49.95,10.00
0,10,36701,367010,49.90,10.00
0,10,36751,367510,49.84,10.00
0,10,36801,368010,49.78,10.00
0,10,36851,368510,49.93,10.00
0,10,36901,369010,49.86,10.00
0,10,36951,369510,49.79,10.00
0,10,37001,370010,49.76,10.00
0,10,37051,370510,49.70,10.00
0,10,37101,371010,49.62,10.00
0,10,37151,371510,49.58,10.00
0,10,37201,372010,49.53,10.00
0,10,37251,372510,49.51,10.00
0,10,37301,373010,49.77,10.00
0,10,37351,373510,49.71,10.00
0,10,37401,374010,49.08,10.00
0,10,37451,374510,49.02,10.00
0,10,37501,375010,48.95,10.00
0,10,37551,375510,48.92,10.00
0,10,37601,376010,48.85,10.00
0,10,37651,376510,49.02,10.00
0,10,37701,377010,48.97,10.00
0,10,37751,377510,48.92,10.00
0,10,37801,378010,48.85,10.00
0,10,37851,378510,48.81,10.00
0,10,37901,379010,48.74,10.00
0,10,37951,379510,48.68,10.00
0,10,38001,380010,48.62,10.00
0,10,38051,380510,48.93,10.00
0,10,38101,381010,48.87,10.00
0,10,38151,381510,48.83,10.00
0,10,38201,382010,48.78,10.00
0,10,38251,382510,48.15,10.00
0,10,38301,383010,48.10,10.00
0,10,38351,383510,48.63,10.00
0,10,38401,384010,48.59,10.00
